"",tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
7339,13967361,negative,1,Late Flight,1,US Airways,,LaChavalina,,0,@USAirways You are 0 for 3 so far in on-time flights on this vacation.,,2015-02-22 05:06:14 -0800,Pony Paradise VA,Arizona
7340,1628872704,positive,1,,,United,,houckie,,0,@united thank you for flying me out of the mess at IAD and out to San Diego. http://t.co/tlPBaupIk5,,2015-02-22 05:06:35 -0800,Northern Virginia,Eastern Time (US & Canada)
7341,1205243905,neutral,0,,,Delta,,OverTheEdge55,,0,@JetBlue  I see my flight from Boston to Pitts is ok from this afternoon. Did you have any delays for the morning flight?,,2015-02-22 05:06:59 -0800,,
7342,576110592,negative,0,Cancelled Flight,0.6843,Southwest,,marysilvadoctor,,0,@SouthwestAir do you ever reinstate Cancelled Flighted flights?,[41.65451582 -70.61064187],2015-02-22 05:07:35 -0800,Nashville TN,Central Time (US & Canada)
7343,-1663754239,negative,1,Cancelled Flight,0.701,Southwest,,kimwatsontanner,,0,@SouthwestAir stuck in NYC flights Cancelled Flightled 2 days in a row Long wait times on phones. Running out of $ but SWA no help,,2015-02-22 05:08:18 -0800,Loomis CA (Near SacTown),Pacific Time (US & Canada)
7344,-1764302848,negative,1,Cancelled Flight,0.6838,US Airways,,VikingJim60,,0,@USAirways you can't control the weather but you CAN control your systems processes people and attitudes. #anotherfail,,2015-02-22 05:08:33 -0800,Doylestown PA,Eastern Time (US & Canada)
7345,1611997184,negative,1,Customer Service Issue,0.6655,US Airways,,sydsimone,,0,@USAirways was on hd for 1hr and 3min at 3:00am since my flgt  from DCA to MSY was Cancelled Flightled still trying to get out. On hold now 50minssss,,2015-02-22 05:08:57 -0800,,
7346,659845120,negative,0,Late Flight,0.6556,United,,sap_geek,,0,@united can you not get the first flight of the day off the ground on time?   #1531.  Let's go.......,,2015-02-22 05:09:21 -0800,,
7347,1670811648,positive,1,,,US Airways,,ibeejd,,0,@USAirways job well done from your Philly employee running checkin today. (Tabitha?) helped us in an emergency &amp; vacation saved!!!,,2015-02-22 05:10:33 -0800,,America/New_York
7348,-1969840128,negative,1,Customer Service Issue,1,Delta,,tonytouch09,,0,@JetBlue suck and their customer services are the worst  whats the point of having a loyalty scheme that they don't honor #badairline,,2015-02-22 05:10:36 -0800,London/NYC,London
7349,345440257,negative,1,Customer Service Issue,1,US Airways,,mturkos,,0,@USAirways I have LITERALLY been on hold since 3am est.PlatinumEventually hung up &amp; again back on hold. Understand weather but ridiculous.,,2015-02-22 05:10:50 -0800,Belmar NJ,Quito
7350,-568922112,negative,1,Customer Service Issue,1,US Airways,,dstorres,,0,@USAirways @AmericanAir  is there anyone answering phones today??? Listening to same damn messages for 1:10 minutes,,2015-02-22 05:11:32 -0800,MA USA,Eastern Time (US & Canada)
7351,-1475080192,negative,1,Cancelled Flight,1,United,,ahaeder,,0,@united A day Late Flightr one delayed &amp; one Cancelled Flightled flight I'm at a gate with no seat assign. Lots of standby ppl also waiting.,,2015-02-22 05:11:40 -0800,PDX,
7352,1146544128,negative,1,Cancelled Flight,0.3648,US Airways,,BrianNewcomb,,0,@USAirways sad experience today on 4663.  Family on Southwest direct to MCO. My loyalty to USAir = not vacationing with my boys today.,,2015-02-22 05:12:07 -0800,Columbus Ohio USA,Quito
7353,-707526656,negative,1,Lost Luggage,1,United,,traceyabbywhite,,0,@united lost bag on next flight. Didn't have time to load during the 5 hour delay?Consequence from platinum to gold,,2015-02-22 05:12:08 -0800,Atlantic Highlands NJ,Eastern Time (US & Canada)
7354,47493120,negative,1,Customer Service Issue,1,US Airways,,sydsimone,,0,@USAirways and at this point I don't need sorry I need a revers agt to pick up the call so maybe we can make the 11:30 flight today,,2015-02-22 05:12:35 -0800,,
7355,416747520,negative,0,Customer Service Issue,0.6578,US Airways,,dstorres,,0,@USAirways @AmericanAir  stranded in North Carolina and trying to figure out options but can't get anyone to talk to,,2015-02-22 05:12:43 -0800,MA USA,Eastern Time (US & Canada)
7356,-149676031,negative,1,Customer Service Issue,1,United,,ahaeder,,0,@united Also your phone customer service is almost useless. http://t.co/Mb3bJwGOAp,,2015-02-22 05:12:50 -0800,PDX,
7357,1679216640,negative,1,Customer Service Issue,0.6997,US Airways,,dstorres,,0,@USAirways @AmericanAir  Also your on-hold message is trying to sell Valentines Day gifts.  Over a week Late Flight.  Sounds about right for USAir,,2015-02-22 05:13:42 -0800,MA USA,Eastern Time (US & Canada)
7358,1721159680,negative,1,Customer Service Issue,1,Delta,,tonytouch09,,0,@JetBlue won't see my money again after their poor service    should have stuck with virgin america what was i thinking trying jetblue???,,2015-02-22 05:14:10 -0800,London/NYC,London
7359,743903232,negative,1,Customer Service Issue,0.6753,US Airways,,benjosephson,,0,@USAirways been on hold 2+ hours trying to reschedule Cancelled Flightled DCA-BOS flight. Can anyone help?,,2015-02-22 05:14:16 -0800,,Central Time (US & Canada)
7360,-1386999808,neutral,0,,0,Southwest,,BratsyAnn,,0,@SouthwestAir Can you give me info on Flt 681 out of BDL? I see it's Cancelled Flightled.,,2015-02-22 05:16:29 -0800,Gloucester MA,Eastern Time (US & Canada)
7361,1763115008,negative,0,Late Flight,0.6652,US Airways,,VikingJim60,,0,"@USAirways ""good news. We've located the crew and made contact with them"". flight was supposed to leave 4 minutes ago. #usairwaysfail",,2015-02-22 05:21:14 -0800,Doylestown PA,Eastern Time (US & Canada)
7362,617943040,neutral,0,,0,Southwest,,JoshYerdon,,0,@SouthwestAir I was under the impression when there is an 8 hour delay in your flight because of equipment failure compensation is offered?,,2015-02-22 05:21:25 -0800,,
7363,760549378,negative,0,Late Flight,0.6989,United,,robbid,,0,@united Thanks.    This one was delayed an hour and a half prior to scheduled departure.,,2015-02-22 05:21:33 -0800,Huntington WV,America/New_York
7364,-1332305920,negative,0,Customer Service Issue,0.6596,United,,Whosgunz,,0,"@united you realize you've said this already. At least last time you asked if I needed ""help""",,2015-02-22 05:21:35 -0800,,
7365,-929628160,negative,1,Late Flight,1,US Airways,,corybronze,,0,@USAirways Ten hrs Late Flightr and still here on Army cots @ airport waiting for 11am flight. #poorlyhandled #usairheads http://t.co/18fMr06mn6,,2015-02-22 05:22:11 -0800,,
7366,689356800,neutral,1,,,Delta,,BannMen,,0,@JetBlue we are on flight 751 and were returning to the gate can you provide any information?,,2015-02-22 05:23:18 -0800,,Quito
7367,806801408,negative,1,Can't Tell,0.6561,US Airways,,corybronze,,1,@USAirways This was a real life exercise in crisis management which @USAirways failed miserably. Some compensation would go a long way.,,2015-02-22 05:23:56 -0800,,
7368,1754533888,positive,1,,,Southwest,,mardigraschic,,0,@SouthwestAir Great flight yesterday from MSY to AUS!! Thank you for such great safetyservice and beautiful skies!! http://t.co/X1EqYAHfvZ,,2015-02-22 05:24:04 -0800,nola/beantown,Hawaii
7369,613863424,negative,1,Late Flight,0.6477,US Airways,,AbiBarrow,,0,@USAirways - almost 2 hrs 30 mins on hold - any idea how much longer?,,2015-02-22 05:24:54 -0800,Cambridge Ma,
7370,1272356864,positive,1,,,Southwest,,aawray,,0,@SouthwestAir I've DM'd you. Thanks!,,2015-02-22 05:27:14 -0800,Nashville TN,Central Time (US & Canada)
7371,-975953919,negative,1,longlines,0.7057,United,,KP_DR_RAMOS,,0,"@united your service need work - check out this Bush airport ""customer service line"" last nt #unitedagainstunited http://t.co/g00sAozgtv",,2015-02-22 05:27:42 -0800,,
7372,-1495887871,negative,1,Cancelled Flight,0.6645,US Airways,,jlock,,0,@USAirways on hold with 800-428-4322. Flight from DSM to DCA was Cancelled Flighted (4473). Know when it will fly?,,2015-02-22 05:28:43 -0800,Arlington VA,Eastern Time (US & Canada)
7373,186036224,negative,1,Flight Booking Problems,0.6308,US Airways,,scottcullen,,0,@USAirways took me 4+ hours to book flights yesterday due to system errors between you and @AmericanAir. paid $320 extra due to time lapse,,2015-02-22 05:28:54 -0800,,Quito
7374,-438923264,neutral,0,,0,United,,anil_arca,,0,@united I just sent to you.,,2015-02-22 05:29:00 -0800,Virginia USA,
7375,563515392,negative,0,Can't Tell,0.3394,Delta,,betorides,,0,@JetBlue I travel for business twice a week and after the @AmericanAir fiasco I'll be flying blue more often. Thanks.,,2015-02-22 05:29:20 -0800,,Quito
7376,-1361768448,neutral,1,,,Southwest,,Potter_Who,,0,@SouthwestAir my sister&amp;brother in law need to get to Florida desperately flying w/ @USAirways is there anything you can do?,,2015-02-22 05:31:52 -0800,"whore island ",Eastern Time (US & Canada)
7377,-761851904,negative,1,Lost Luggage,0.6871,US Airways,,WarrickHoward,,0,@USAirways My bags were supposed to be delivered to NYC last night (missing since Thurs) but are not here. Can someone call me?,,2015-02-22 05:31:52 -0800,,London
7378,1054253057,negative,0,longlines,0.3448,Delta,,BannMen,,0,@JetBlue yes they said the runway isn't ready and they're waiting for port authority to remove the snow and they are no where in sight.,,2015-02-22 05:33:08 -0800,,Quito
7379,542400512,negative,0,Bad Flight,0.6821,United,,sap_geek,,0,@united The engineer that designed the 787 door frame to extend half a foot into the plane for seat 27A should be forced to always sit here,,2015-02-22 05:34:31 -0800,,
7380,-778821632,negative,1,Late Flight,1,Delta,,TIURach2014,,0,@JetBlue @fllairport best way to kill nine hours at the airport when all flights are full and the airline won't put you standby? #stranded,,2015-02-22 05:34:33 -0800,New York NY,
7381,-2041290752,negative,0,Late Flight,0.3388,United,,siobhanvivian,,0,@united help me united! I paid for economy plus on a flight that was changed BC of delay. Will I be automatically refunded?,,2015-02-22 05:34:50 -0800,the burgh,Eastern Time (US & Canada)
7382,-1827233792,negative,1,Late Flight,1,US Airways,,LividFiction,,0,@USAirways I really appreciate there not being an easy way to get another flight when mine has been delayed over 2hrs for mechanical reasons,,2015-02-22 05:35:35 -0800,Thicktown Thickania,Eastern Time (US & Canada)
7383,1779695617,positive,1,,,Southwest,,IrishRob95,,0,@SouthwestAir FINALLY!  A Passbook option for the SWA App. Thank you!!!!!,,2015-02-22 05:37:04 -0800,Overland Park KS,Eastern Time (US & Canada)
7384,-1286295549,negative,0,Customer Service Issue,0.3434,United,,kaf_silva,,0,@united I would like to know what is the easiest way to get a refund.,,2015-02-22 05:37:08 -0800,,
7385,328654848,negative,1,Customer Service Issue,1,US Airways,,Dcobbkillingit,,1,@USAirways instead of tweeting your customers apologizing why don't you pick up your phone,,2015-02-22 05:37:47 -0800,wherever uncle sam sends me,Eastern Time (US & Canada)
7386,-220958719,negative,0,Customer Service Issue,0.6586,United,,RodahlLL,,0,@united On hold 2X 60 min ea. Trying to bk a tix to Asia. Your website &amp; customer service dont want my business. Korea Air it is.,,2015-02-22 05:38:00 -0800,Hong Kong,Central Time (US & Canada)
7387,1339393,negative,1,Flight Booking Problems,1,United,,ohsweet_melissa,,0,@united overbooked by FIFTY people?!? the worst.,,2015-02-22 05:38:09 -0800,,Central Time (US & Canada)
7388,-879464447,neutral,0,,0,United,,Potter_Who,,0,@united sister &amp; BIL stuck in Detroit desperately need to be in Florida flying w/ @USAirways is there anything you can do?,,2015-02-22 05:38:12 -0800,"whore island ",Eastern Time (US & Canada)
7389,274145280,negative,1,Customer Service Issue,1,Southwest,,Tom_Fili,,0,@SouthwestAir 2 hours on hold for customer service never us SW again,,2015-02-22 05:38:31 -0800,Havertown Pa.,Eastern Time (US & Canada)
7390,1272385537,negative,1,Cancelled Flight,1,United,,PubliusTX,,0,@united no ua 6 finally Cancelled Flighted after hrs of delay. The replacement flight leaves Late FlightR than this one was scheduled tomorrow. Not cool.,,2015-02-22 05:38:38 -0800,Houston TX,Central Time (US & Canada)
7391,1104588800,negative,0,Cancelled Flight,0.6617,Delta,,OverTheEdge55,,0,@JetBlue  I'm at 4:05  will be nasty in Boston. Have family driving 90 min to pick me up from Erie think flight - what if Cancelled Flighted?,,2015-02-22 05:38:57 -0800,,
7392,2060902401,positive,1,,,US Airways,,TRGTALP,,0,@USAirways Many thanks for your reply! http://t.co/6CGFv02gzb,,2015-02-22 05:39:10 -0800,Leeds West Yorkshire,London
7393,1922310144,negative,0,Customer Service Issue,0.6701,United,,wamo66,,0,@united @wamo66 after 2 hours and 20 minutes most of which I was on hold I was able to get the Cancelled Flightled flight changed to Delta.,,2015-02-22 05:40:04 -0800,,
7394,-812314624,negative,1,Customer Service Issue,1,US Airways,,kathrynstwtr,,0,"@usairways trick for getting into your hold queue?  I've been calling since Thursday and keep getting the ""call back Late Flightr"" message",,2015-02-22 05:41:13 -0800,Pittsburgh,Eastern Time (US & Canada)
7395,1683406848,neutral,0,,0,US Airways,,grpriolo,,0,@USAirways 8am flight to mco canld &amp; resch 1:30.If we opt for 8 am depart tom will us air allow cng return day from sat to sun w/o penalty?,,2015-02-22 05:41:37 -0800,,
7396,-1944674304,negative,0,Lost Luggage,0.6628,US Airways,,cgahl,,0,@USAirways lost bags. Cant reach human. delivery driver says he won't give us carseat until we return loaner. We hv NO loanr.5084773604 HELP,,2015-02-22 05:41:52 -0800,,
7397,-665382912,negative,1,Cancelled Flight,1,US Airways,,VELO143,,0,@USAirways seriously!!!  Flight Cancelled Flighted. Auto rebooked to Tuesday??? Then 3hr 26min on hold for nothing. Renting car. Want refund!!!!,,2015-02-22 05:42:37 -0800,New York State of Mind,Eastern Time (US & Canada)
7398,567738368,negative,1,Customer Service Issue,1,US Airways,,drgitlin,,0,@USAirways I’ve been on hold for 36 minutes now any time you want to answer the phone that would be great.,,2015-02-22 05:44:08 -0800,20001,Eastern Time (US & Canada)
7399,-187240447,negative,1,Late Flight,0.3541,US Airways,,NatureNerdness,,0,@USAirways 23 min on hold... Drove 2.5 hours to get my delayed bag. I just want to pick it up at SJU.,,2015-02-22 05:44:50 -0800,,
7400,-1776889855,negative,0,Late Flight,0.6309,Delta,,MerrickRealtor,,0,@jetblue fly 2301 delayed do to ice at JFK ... Can I switch to a Late Flightr flight for free,,2015-02-22 05:44:57 -0800,Merrick,America/New_York
7401,-1030307840,negative,1,Cancelled Flight,0.6703,Southwest,,nerisa1127,,0,@SouthwestAir you cx'ed almost the entire east coast flights All other planes are taking off any traveling fine I need to get to Nev ASAP,,2015-02-22 05:45:04 -0800,Philadelphia PA,
7402,-48820223,negative,1,Late Flight,1,United,,_Charette_,,0,@united flight 403 is delayed 40 min bc a missing screw and were in danger of missing flight 6491,,2015-02-22 05:47:19 -0800,SE AZ By Way of HV,Mountain Time (US & Canada)
7403,1045893120,neutral,1,,,Delta,,JohnFMacky,,0,@JetBlue you can 100% confirm that?,,2015-02-22 05:48:00 -0800,,Eastern Time (US & Canada)
7404,-1055453183,negative,1,Cancelled Flight,0.6699,US Airways,,drewdenker,,0,@USAirways claimed my flight Cancelled Flighted because PHL runway not good but Delta flight at same exact time is taking off on time.,,2015-02-22 05:48:26 -0800,,
7405,-1432952832,negative,1,Late Flight,0.3477,US Airways,,Erika_Ferg,,0,@USAirways you need to figure your scheduling out! #worstflightexperienceever #getmehome,,2015-02-22 05:49:49 -0800,Wisconsin,Central Time (US & Canada)
7406,-1378447360,negative,1,Late Flight,0.6617,US Airways,,T2inSF,,0,@USAirways #Overbooked SXM-CLT delayed deplaning extra passengers. #missedconnection #forcedovernight #CLT no lodging/food. Disappointed.,[36.24269903 -86.10760197],2015-02-22 05:50:25 -0800,San Francisco,Pacific Time (US & Canada)
7407,-799600640,negative,1,Customer Service Issue,0.7002,Virgin America,,Gr8Fratsby,,0,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,,2015-02-22 05:51:43 -0800,Washington DC,Eastern Time (US & Canada)
7408,978784256,neutral,1,,,Southwest,,JohnFMacky,,0,@SouthwestAir you have open seats on flight 4001 pvd to MCO @ 1215pm today?,,2015-02-22 05:52:14 -0800,,Eastern Time (US & Canada)
7409,-1588142079,negative,0,Can't Tell,0.3586,Delta,,BannMen,,0,@JetBlue we need an ETA please,,2015-02-22 05:52:33 -0800,,Quito
7410,1419014144,positive,1,,,United,,DaRenton,,0,@united I am - thank you!,,2015-02-22 05:53:09 -0800,Colorado,Mountain Time (US & Canada)
7411,-1856565248,neutral,1,,,Southwest,,Dricetea,,0,@SouthwestAir i forgot to put my tsa pre number in before I checked in. It is now in my profile but will it be on my boarding pass in the am,,2015-02-22 05:54:02 -0800,,
7412,1104588800,positive,0,,,US Airways,,mayic1963,,0,@USAirways Good morning.,,2015-02-22 05:55:07 -0800,,
7413,743874561,negative,0,Late Flight,0.6604,US Airways,,Kurt_Wirth,,0,@USAirways Never heard back but this would help: Any chance I could bump up my flight time closer to 3pm today? I'm on flight 3960.,,2015-02-22 05:55:09 -0800,ÜT: 43.182918-77.651224,Eastern Time (US & Canada)
7414,-1852383232,neutral,0,,,Southwest,,ReneJVega,,0,@SouthwestAir CEO using #Vegas band to help ‘connect’ to people. http://t.co/89gKYuf1Qh  #aviation #business #marketing #consumermarketing,,2015-02-22 05:55:19 -0800,NYC | DC | Charlotte | Vegas,Eastern Time (US & Canada)
7415,760684544,negative,1,Customer Service Issue,1,US Airways,,Jabis4,,0,@USAirways GF was on hold for 4 hours and call was dropped!!! HELP!!!!! Need a flight!!!,,2015-02-22 05:55:21 -0800,VT,Eastern Time (US & Canada)
7416,1054101504,negative,1,Late Flight,0.6807,US Airways,,DestEurope,,1,@USAirways passengers sitting on plane for two hours flight #4663 from CMH!!!  All other flights have left #usairwaysfail #worstairlineever,,2015-02-22 05:56:45 -0800,Columbus OH,Eastern Time (US & Canada)
7417,559226881,neutral,1,,,US Airways,,Hayden_Ehlich,,0,@USAirways how do I reserve my seat on the AA flight I transfer to from ORD to EVV?,,2015-02-22 05:56:58 -0800,Blue Ridge High School,Atlantic Time (Canada)
7418,-1122754560,neutral,0,,0,US Airways,,JulieMerks,,0,@USAirways if I rebook on another airline after my flight was Cancelled Flightled do you reimburse? I need to get home today not Tuesday.,,2015-02-22 05:57:22 -0800,,Eastern Time (US & Canada)
7419,999747584,negative,1,Cancelled Flight,0.6684,US Airways,,LordJuiblex,,0,@USAirways Our flight was Cancelled Flightled &amp; chaos abounds. I am in good humour. Please give me free everything to appease me.,,2015-02-22 05:57:27 -0800,,
7420,634720258,neutral,0,,0,Delta,,MegBurns,,0,@JetBlue on flight 622 from Nassau to JFK. Not showing Cancelled Flightled yet but assuming it will be? Any info?,[25.05152514 -77.46620117],2015-02-22 05:59:35 -0800,west hartford connecticut,Eastern Time (US & Canada)
7421,123150337,negative,1,Customer Service Issue,1,Southwest,,betorides,,0,@SouthwestAir no HUMAN contact for 2 mths from @AmericanAir cust relations or refund dept. If ever a problem do u have humans I can talk to?,,2015-02-22 05:59:51 -0800,,Quito
7422,471142400,negative,1,Cancelled Flight,0.6497,United,,mahrruk,,0,@united I would understand if weather was the issue but bc of airline maintenance I had to sleep on an airport floor and lose an entire day,,2015-02-22 05:59:59 -0800,Rochester,Eastern Time (US & Canada)
7423,936812544,negative,1,Bad Flight,1,United,,ajbohman,,0,@united you would think you would clean your ramps. Our jet is stuck in the snow in Newark. This would never happen with @Delta,,2015-02-22 06:00:20 -0800,Irving Texas,
7424,878125056,negative,1,Customer Service Issue,1,United,,betorides,,0,@united no HUMAN contact for 2 mths from @AmericanAir cust relations or refund dept. If ever a problem do u have humans I can talk to?,,2015-02-22 06:00:24 -0800,,Quito
7425,1553387521,negative,1,Bad Flight,1,United,,fctry,,0,@united Good luck with the no-enertainment-on-6-hour-flights strategy. Innovation at work. Hello @jetblue http://t.co/HI76BOavXY,,2015-02-22 06:00:47 -0800,Williamsburg Brooklyn,Eastern Time (US & Canada)
7427,1297530880,negative,1,Customer Service Issue,1,US Airways,,BritalmegChris,,0,@USAirways so upset with customer service. I have a simple question and the phone system has disconnected me all day today and yesterday.,,2015-02-22 06:03:10 -0800,,
7428,1645658113,negative,0,Can't Tell,0.6518,Delta,,sylvie75015,,0,@JetBlue ok we got as far as Atlantic City due to JFK being closed. Can you get us to HPN or LGA?? Please?,,2015-02-22 06:03:48 -0800,Larchmont New York,Eastern Time (US & Canada)
7429,-1844015103,neutral,0,,0,Delta,,JohnFMacky,,0,@JetBlue ok should I start looking into other flights?,,2015-02-22 06:04:29 -0800,,Eastern Time (US & Canada)
7430,588705794,negative,1,Late Flight,1,Delta,,davisesq212,,0,@JetBlue why is my 910 flight listed on time when its 904AM and I'm not on the plane yet? http://t.co/iEG2ObcEpp,,2015-02-22 06:04:30 -0800,New York City,Eastern Time (US & Canada)
7431,-690724862,negative,1,Can't Tell,0.6838,United,,EmmeliePickett,,0,@united is your check-in system down? I'm having trouble checking in for a flight that departs in less than 24 hrs.,,2015-02-22 06:04:37 -0800,fort worth tx,Central Time (US & Canada)
7432,76996608,neutral,0,,,Delta,,OverTheEdge55,,0,@JetBlue  will do.,,2015-02-22 06:06:40 -0800,,
7433,-308871168,negative,0,Customer Service Issue,0.3368,Delta,,davisesq212,,0,@JetBlue note the time this was taken (now at 906 am) and flight still listed as on time for 910 when I'm not onboard http://t.co/zvfmxnuELJ,,2015-02-22 06:07:34 -0800,New York City,Eastern Time (US & Canada)
7434,-296304640,neutral,1,,,US Airways,,BritalmegChris,,0,@USAirways one question. Can I book one way tickets with award travel/points,,2015-02-22 06:09:39 -0800,,
7435,714530816,neutral,0,,0,United,,_Charette_,,0,@united we need a new flight to Tucson,,2015-02-22 06:10:19 -0800,SE AZ By Way of HV,Mountain Time (US & Canada)
7436,-317280255,negative,0,Cancelled Flight,0.3469,United,,BenHabbel,,0,@united - you rebooked me to UA1764 after UA 3883 was Cancelled Flightled. I paid for first class ticket - but new seat is 38E. Can you please fix!,,2015-02-22 06:10:20 -0800,New York City,Pacific Time (US & Canada)
7437,1796644864,negative,1,Cancelled Flight,1,Southwest,,thowelliv,,0,@SouthwestAir I start a new job tomorrow &amp; you Cancelled Flight my flight (1629 BWI-LAX) and you really can't get me on another flight today ?!,,2015-02-22 06:11:45 -0800,Baltimore,Central Time (US & Canada)
7438,-1491664896,negative,1,longlines,1,United,,jeisensc,,0,@united did your super computer 💩 ots pants? Lots of cranky people in line at CMH reFlight Booking Problems delaying check-ins of on-time direct flyers,[39.99806982 -82.88439575],2015-02-22 06:12:42 -0800,San Diego CA,Pacific Time (US & Canada)
7439,-2011754496,negative,1,Cancelled Flight,1,United,,greghm88,,0,"@united Cancelled Flights your flight then sends you an email saying ""think about your next flight..."" #customer #outrage http://t.co/KkwiwI97A4",,2015-02-22 06:14:01 -0800,London,
7440,160862208,negative,1,Customer Service Issue,0.357,US Airways,,sydsimone,,0,"@USAirways you got to be ""F""ing kidding me Usairways 2hours on hold listening to yall selling loans and Valentine Flowers...SMFH",,2015-02-22 06:15:00 -0800,,
7441,-15298559,negative,1,longlines,0.6885,US Airways,,emilyedawson,,0,@USAirways needs to get it together in Indy. Only 2 ticket agents and a line to the door. Felt bad for ppl who missed their flights.,,2015-02-22 06:15:43 -0800,,Central Time (US & Canada)
7442,1985261568,negative,1,Customer Service Issue,1,US Airways,,drgitlin,,0,@USAirways ANSWER THE BLOODY PHONE!,,2015-02-22 06:16:02 -0800,20001,Eastern Time (US & Canada)
7443,1205276672,positive,1,,,United,,GreenkidspenWRA,,0,@united thank you!,,2015-02-22 06:16:30 -0800,Grimsby - UK,
7444,685010945,positive,1,,,United,,siobhanvivian,,0,@united just did! Thank you!,,2015-02-22 06:16:53 -0800,the burgh,Eastern Time (US & Canada)
7445,-388567038,positive,1,,,Delta,,GreenkidspenWRA,,0,@JetBlue done thank you!,,2015-02-22 06:18:46 -0800,Grimsby - UK,
7446,-1844011008,neutral,0,,0,Delta,,SNS858585,,0,@JetBlue hi is there a way we can check to track the flight that will arrive &amp; that will be our flight to depart.,,2015-02-22 06:19:38 -0800,,Hawaii
7447,-48824320,negative,1,Late Flight,0.6773,Delta,,TheBigEasy5889,,0,@JetBlue Its poor Flight management. There is   no reason why a scheduled 8:00  pm  flight to takr off At 11:00pm .,,2015-02-22 06:20:44 -0800,,Eastern Time (US & Canada)
7448,538181632,negative,1,Customer Service Issue,0.6979,Southwest,,mcloeren,,0,"@SouthwestAir #CustomerServiceFail - - almost missed flight - long slow BWI ticket line: ""Rather make a complaint or your flight?""",,2015-02-22 06:21:17 -0800,Bethesda MD,Quito
7449,-1730916352,negative,1,Late Flight,0.6505,United,,jlongoria21,,0,@united now there is no one to operate the ramp to let us out of the plane in IAH...wow..just wow,,2015-02-22 06:21:56 -0800,Rio Grande Valley Texas,Central Time (US & Canada)
7450,-1265356800,negative,1,Customer Service Issue,1,Southwest,,JayWogi,,0,@SouthwestAir looks like you are up and running for the day. Still can't get through on the phone. Can you follow so I can dm you my info,,2015-02-22 06:23:31 -0800,Houston Texas,Central Time (US & Canada)
7451,-1680429055,negative,1,Lost Luggage,1,United,,szymanski_t,,0,@united your airline has been telling me that my luggage is one hour away from my destination for 5 days!,,2015-02-22 06:23:59 -0800,,Eastern Time (US & Canada)
7452,-485224448,negative,1,Late Flight,0.6774,United,,kaf_silva,,0,@united I am still in the airport waiting for my flight.,,2015-02-22 06:24:09 -0800,,
7453,1322708993,negative,1,Can't Tell,0.6723,United,,szymanski_t,,0,@united I would never fly United Airlines again!,,2015-02-22 06:24:19 -0800,,Eastern Time (US & Canada)
7454,-2095796224,neutral,1,,,Southwest,,JayWogi,,0,@SouthwestAir can you help,,2015-02-22 06:24:21 -0800,Houston Texas,Central Time (US & Canada)
7455,-1562959872,negative,1,Can't Tell,0.6715,United,,szymanski_t,,0,@united I have never been mislead by a company as many times as I have this week by United Airlines!,,2015-02-22 06:25:10 -0800,,Eastern Time (US & Canada)
7456,-1382617087,negative,1,Customer Service Issue,1,United,,szymanski_t,,0,@united I have never been more frustrated than my conversations with United who can't speak Spanish to the courier company that has my bag!,,2015-02-22 06:25:58 -0800,,Eastern Time (US & Canada)
7457,2094280704,neutral,0,,,Southwest,,Late Flightncy,,0,@SouthwestAir can you follow for quick DM?,,2015-02-22 06:26:33 -0800,Off the Road,Eastern Time (US & Canada)
7458,-1240014848,positive,1,,,Delta,,ctohome1,,0,@JetBlue Great service from PBI to HPN! Thanks.,,2015-02-22 06:26:34 -0800,,
7459,1364504576,negative,1,Can't Tell,1,United,,throthra,,0,@united Hey thanks again for helping me miss my buddies 30th bday you guys are really a trashy company #shouldhaveflowndelta #unitedsucks,,2015-02-22 06:27:05 -0800,,
7460,-1122590720,negative,1,Lost Luggage,1,United,,szymanski_t,,0,@united why would you overnight my bag Wed to an unknown location with a courier company you apparently can't contact!,,2015-02-22 06:27:28 -0800,,Eastern Time (US & Canada)
7461,-1680437248,negative,1,Customer Service Issue,0.658,United,,szymanski_t,,0,@United why can't you have an English/Spanish rep call me so we can locate my bag and resolve this issue?,,2015-02-22 06:28:14 -0800,,Eastern Time (US & Canada)
7462,303304704,negative,1,Customer Service Issue,1,Delta,,JohnFMacky,,0,@JetBlue you want me to talk to the wall?,,2015-02-22 06:28:25 -0800,,Eastern Time (US & Canada)
7463,-287899648,negative,1,Lost Luggage,1,United,,szymanski_t,,0,@United DO NOT FLY UNITED WITH CHECKED BAGGAGE! It will never find you!,,2015-02-22 06:29:10 -0800,,Eastern Time (US & Canada)
7464,-287891455,negative,1,Late Flight,1,United,,bushth07,,0,@united Thank you for wasting my time &amp; money. Not only will I now arrive 5 hours Late Flight to my destination but...,,2015-02-22 06:29:11 -0800,43206,Eastern Time (US & Canada)
7465,542564352,neutral,1,,,United,,FlyChristo,,0,@united Was on NH10 on United ticket rerouted to IAD due to weather in JFK. Can you get us home on United 5713 or 3277?,,2015-02-22 06:29:24 -0800,New York City,Eastern Time (US & Canada)
